,Content ID,Type,Datetime,Reaction Score,Category,Category Wise,,
1593,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,indifferent,4/13/2021,20,culture,Not in top 5,,
1594,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,intrigued,7/20/2020,45,culture,Not in top 5,,
1595,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,scared,10/25/2020,15,culture,Not in top 5,,
1596,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,scared,10/3/2020,15,culture,Not in top 5,,
1597,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,like,8/11/2020,50,culture,Not in top 5,,
1598,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,dislike,7/19/2020,10,culture,Not in top 5,,
1599,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,worried,2/18/2021,12,culture,Not in top 5,,
1600,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,worried,10/26/2020,12,culture,Not in top 5,,
1601,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,hate,2/3/2021,5,culture,Not in top 5,,
1602,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,intrigued,6/27/2020,45,culture,Not in top 5,,
1603,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,cherish,9/26/2020,70,culture,Not in top 5,,
1604,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,peeking,5/20/2021,35,culture,Not in top 5,,
1606,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,disgust,5/17/2021,0,soccer,In top 5,,
1607,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,7/25/2020,45,soccer,In top 5,,
1608,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,indifferent,1/11/2021,20,soccer,In top 5,,
1609,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,scared,12/28/2020,15,soccer,In top 5,,
1610,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,11/19/2020,45,soccer,In top 5,,
1611,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,9/17/2020,45,soccer,In top 5,,
1612,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,want,2/11/2021,70,soccer,In top 5,,
1613,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,love,9/22/2020,65,soccer,In top 5,,
1614,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,interested,11/19/2020,30,soccer,In top 5,,
1615,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,indifferent,10/8/2020,20,soccer,In top 5,,
1616,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,1/4/2021,45,soccer,In top 5,,
1617,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,want,6/5/2021,70,soccer,In top 5,,
1618,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,interested,12/21/2020,30,soccer,In top 5,,
1619,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,12/1/2020,45,soccer,In top 5,,
1620,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,hate,11/19/2020,5,soccer,In top 5,,
1621,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,love,10/5/2020,65,soccer,In top 5,,
1622,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,peeking,10/19/2020,35,soccer,In top 5,,
1623,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,super love,6/27/2020,75,soccer,In top 5,,
1624,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,super love,4/12/2021,75,soccer,In top 5,,
1625,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,scared,6/20/2020,15,soccer,In top 5,,
1626,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,disgust,4/29/2021,0,soccer,In top 5,,
1627,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,like,8/29/2020,50,soccer,In top 5,,
1628,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,interested,12/23/2020,30,soccer,In top 5,,
1629,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,interested,9/22/2020,30,soccer,In top 5,,
1630,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,interested,10/23/2020,30,soccer,In top 5,,
1631,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,peeking,6/16/2021,35,soccer,In top 5,,
1632,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,peeking,5/27/2021,35,soccer,In top 5,,
1633,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,indifferent,11/21/2020,20,soccer,In top 5,,
1634,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,dislike,2/4/2021,10,soccer,In top 5,,
1635,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,interested,5/6/2021,30,soccer,In top 5,,
1636,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,peeking,9/18/2020,35,soccer,In top 5,,
1637,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,cherish,3/25/2021,70,soccer,In top 5,,
1638,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,adore,6/16/2021,72,soccer,In top 5,,
1639,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,cherish,4/10/2021,70,soccer,In top 5,,
1640,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,disgust,12/15/2020,0,soccer,In top 5,,
1641,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,10/19/2020,45,soccer,In top 5,,
1642,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,cherish,5/20/2021,70,soccer,In top 5,,
1643,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,interested,8/19/2020,30,soccer,In top 5,,
1644,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,3/17/2021,45,soccer,In top 5,,
1645,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,super love,8/2/2020,75,soccer,In top 5,,
1646,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,scared,7/2/2020,15,soccer,In top 5,,
1647,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,3/5/2021,45,soccer,In top 5,,
1649,026973ef-4b73-4901-9160-bc9e04516057,interested,4/17/2021,30,culture,Not in top 5,,
1650,026973ef-4b73-4901-9160-bc9e04516057,heart,12/19/2020,60,culture,Not in top 5,,
1651,026973ef-4b73-4901-9160-bc9e04516057,love,11/27/2020,65,culture,Not in top 5,,
1652,026973ef-4b73-4901-9160-bc9e04516057,want,1/7/2021,70,culture,Not in top 5,,
1653,026973ef-4b73-4901-9160-bc9e04516057,interested,8/21/2020,30,culture,Not in top 5,,
1654,026973ef-4b73-4901-9160-bc9e04516057,super love,10/6/2020,75,culture,Not in top 5,,
1655,026973ef-4b73-4901-9160-bc9e04516057,want,10/7/2020,70,culture,Not in top 5,,
1656,026973ef-4b73-4901-9160-bc9e04516057,hate,11/3/2020,5,culture,Not in top 5,,
1657,026973ef-4b73-4901-9160-bc9e04516057,love,4/2/2021,65,culture,Not in top 5,,
1658,026973ef-4b73-4901-9160-bc9e04516057,hate,4/30/2021,5,culture,Not in top 5,,
1659,026973ef-4b73-4901-9160-bc9e04516057,interested,3/14/2021,30,culture,Not in top 5,,
1660,026973ef-4b73-4901-9160-bc9e04516057,want,4/10/2021,70,culture,Not in top 5,,
1661,026973ef-4b73-4901-9160-bc9e04516057,intrigued,5/30/2021,45,culture,Not in top 5,,
1662,026973ef-4b73-4901-9160-bc9e04516057,heart,3/16/2021,60,culture,Not in top 5,,
1663,026973ef-4b73-4901-9160-bc9e04516057,like,11/1/2020,50,culture,Not in top 5,,
1664,026973ef-4b73-4901-9160-bc9e04516057,love,3/22/2021,65,culture,Not in top 5,,
1665,026973ef-4b73-4901-9160-bc9e04516057,intrigued,10/31/2020,45,culture,Not in top 5,,
1666,026973ef-4b73-4901-9160-bc9e04516057,adore,10/14/2020,72,culture,Not in top 5,,
1667,026973ef-4b73-4901-9160-bc9e04516057,interested,11/23/2020,30,culture,Not in top 5,,
1668,026973ef-4b73-4901-9160-bc9e04516057,dislike,4/30/2021,10,culture,Not in top 5,,
1669,026973ef-4b73-4901-9160-bc9e04516057,interested,12/21/2020,30,culture,Not in top 5,,
1670,026973ef-4b73-4901-9160-bc9e04516057,heart,12/19/2020,60,culture,Not in top 5,,
1671,026973ef-4b73-4901-9160-bc9e04516057,adore,10/20/2020,72,culture,Not in top 5,,
1672,026973ef-4b73-4901-9160-bc9e04516057,like,5/24/2021,50,culture,Not in top 5,,
1673,026973ef-4b73-4901-9160-bc9e04516057,disgust,12/27/2020,0,culture,Not in top 5,,
1674,026973ef-4b73-4901-9160-bc9e04516057,indifferent,5/3/2021,20,culture,Not in top 5,,
1675,026973ef-4b73-4901-9160-bc9e04516057,adore,6/7/2021,72,culture,Not in top 5,,
1676,026973ef-4b73-4901-9160-bc9e04516057,dislike,4/4/2021,10,culture,Not in top 5,,
1677,026973ef-4b73-4901-9160-bc9e04516057,peeking,12/26/2020,35,culture,Not in top 5,,
1678,026973ef-4b73-4901-9160-bc9e04516057,peeking,1/15/2021,35,culture,Not in top 5,,
1679,026973ef-4b73-4901-9160-bc9e04516057,interested,9/30/2020,30,culture,Not in top 5,,
1680,026973ef-4b73-4901-9160-bc9e04516057,super love,9/22/2020,75,culture,Not in top 5,,
1681,026973ef-4b73-4901-9160-bc9e04516057,disgust,10/20/2020,0,culture,Not in top 5,,
1682,026973ef-4b73-4901-9160-bc9e04516057,indifferent,5/10/2021,20,culture,Not in top 5,,
1683,026973ef-4b73-4901-9160-bc9e04516057,cherish,1/16/2021,70,culture,Not in top 5,,
1684,026973ef-4b73-4901-9160-bc9e04516057,want,5/29/2021,70,culture,Not in top 5,,
1686,f08bdab2-b888-484e-8fd9-919e6ed86c12,cherish,1/21/2021,70,education,In top 5,,
1687,f08bdab2-b888-484e-8fd9-919e6ed86c12,worried,7/7/2020,12,education,In top 5,,
1688,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,7/17/2020,60,education,In top 5,,
1689,f08bdab2-b888-484e-8fd9-919e6ed86c12,want,10/1/2020,70,education,In top 5,,
1690,f08bdab2-b888-484e-8fd9-919e6ed86c12,disgust,3/25/2021,0,education,In top 5,,
1691,f08bdab2-b888-484e-8fd9-919e6ed86c12,want,6/24/2020,70,education,In top 5,,
1692,f08bdab2-b888-484e-8fd9-919e6ed86c12,intrigued,11/27/2020,45,education,In top 5,,
1693,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,3/18/2021,60,education,In top 5,,
1694,f08bdab2-b888-484e-8fd9-919e6ed86c12,peeking,10/8/2020,35,education,In top 5,,
1695,f08bdab2-b888-484e-8fd9-919e6ed86c12,interested,1/4/2021,30,education,In top 5,,
1696,f08bdab2-b888-484e-8fd9-919e6ed86c12,love,1/15/2021,65,education,In top 5,,
1697,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,9/21/2020,15,education,In top 5,,
1698,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,10/31/2020,72,education,In top 5,,
1699,f08bdab2-b888-484e-8fd9-919e6ed86c12,super love,8/22/2020,75,education,In top 5,,
1700,f08bdab2-b888-484e-8fd9-919e6ed86c12,indifferent,8/14/2020,20,education,In top 5,,
1701,f08bdab2-b888-484e-8fd9-919e6ed86c12,love,8/15/2020,65,education,In top 5,,
1702,f08bdab2-b888-484e-8fd9-919e6ed86c12,worried,3/5/2021,12,education,In top 5,,
1703,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,6/21/2020,15,education,In top 5,,
1704,f08bdab2-b888-484e-8fd9-919e6ed86c12,cherish,3/22/2021,70,education,In top 5,,
1705,f08bdab2-b888-484e-8fd9-919e6ed86c12,love,7/31/2020,65,education,In top 5,,
1706,f08bdab2-b888-484e-8fd9-919e6ed86c12,peeking,1/24/2021,35,education,In top 5,,
1707,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,10/1/2020,15,education,In top 5,,
1708,f08bdab2-b888-484e-8fd9-919e6ed86c12,like,9/2/2020,50,education,In top 5,,
1709,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,5/30/2021,60,education,In top 5,,
1710,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,4/14/2021,60,education,In top 5,,
1711,f08bdab2-b888-484e-8fd9-919e6ed86c12,worried,9/29/2020,12,education,In top 5,,
1712,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,4/2/2021,60,education,In top 5,,
1713,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,9/9/2020,15,education,In top 5,,
1714,f08bdab2-b888-484e-8fd9-919e6ed86c12,hate,1/16/2021,5,education,In top 5,,
1715,f08bdab2-b888-484e-8fd9-919e6ed86c12,cherish,7/14/2020,70,education,In top 5,,
1716,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,8/21/2020,15,education,In top 5,,
1717,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,12/25/2020,15,education,In top 5,,
1718,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,6/17/2021,15,education,In top 5,,
1719,f08bdab2-b888-484e-8fd9-919e6ed86c12,peeking,7/28/2020,35,education,In top 5,,
1720,f08bdab2-b888-484e-8fd9-919e6ed86c12,interested,1/5/2021,30,education,In top 5,,
1721,f08bdab2-b888-484e-8fd9-919e6ed86c12,love,4/17/2021,65,education,In top 5,,
1722,f08bdab2-b888-484e-8fd9-919e6ed86c12,like,1/2/2021,50,education,In top 5,,
1723,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,2/25/2021,72,education,In top 5,,
1724,f08bdab2-b888-484e-8fd9-919e6ed86c12,dislike,6/14/2021,10,education,In top 5,,
1725,f08bdab2-b888-484e-8fd9-919e6ed86c12,like,9/21/2020,50,education,In top 5,,
1726,f08bdab2-b888-484e-8fd9-919e6ed86c12,super love,4/10/2021,75,education,In top 5,,
1727,f08bdab2-b888-484e-8fd9-919e6ed86c12,super love,9/14/2020,75,education,In top 5,,
1728,f08bdab2-b888-484e-8fd9-919e6ed86c12,peeking,4/21/2021,35,education,In top 5,,
1729,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,2/7/2021,72,education,In top 5,,
1730,f08bdab2-b888-484e-8fd9-919e6ed86c12,cherish,9/23/2020,70,education,In top 5,,
1731,f08bdab2-b888-484e-8fd9-919e6ed86c12,interested,9/18/2020,30,education,In top 5,,
1732,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,12/9/2020,72,education,In top 5,,
1734,a55b215b-06c5-4ef3-ac14-7e1569c3ad2e,intrigued,7/25/2020,45,education,In top 5,,
1735,a55b215b-06c5-4ef3-ac14-7e1569c3ad2e,adore,2/24/2021,72,education,In top 5,,
1737,258bb775-3c35-4eec-90f3-8b75a52e466a,disgust,11/26/2020,0,education,In top 5,,
1738,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,11/5/2020,75,education,In top 5,,
1739,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,3/12/2021,72,education,In top 5,,
1740,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,1/17/2021,75,education,In top 5,,
1741,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,11/5/2020,45,education,In top 5,,
1742,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,10/9/2020,75,education,In top 5,,
1743,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,2/26/2021,45,education,In top 5,,
1744,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,7/27/2020,72,education,In top 5,,
1745,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,8/12/2020,60,education,In top 5,,
1746,258bb775-3c35-4eec-90f3-8b75a52e466a,disgust,6/7/2021,0,education,In top 5,,
1747,258bb775-3c35-4eec-90f3-8b75a52e466a,peeking,2/15/2021,35,education,In top 5,,
1748,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,4/29/2021,72,education,In top 5,,
1749,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,5/25/2021,72,education,In top 5,,
1750,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,8/17/2020,60,education,In top 5,,
1751,258bb775-3c35-4eec-90f3-8b75a52e466a,peeking,2/2/2021,35,education,In top 5,,
1752,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,5/15/2021,45,education,In top 5,,
1753,258bb775-3c35-4eec-90f3-8b75a52e466a,like,12/5/2020,50,education,In top 5,,
1754,258bb775-3c35-4eec-90f3-8b75a52e466a,scared,1/22/2021,15,education,In top 5,,
1755,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,10/29/2020,60,education,In top 5,,
1756,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,11/5/2020,75,education,In top 5,,
1757,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,4/29/2021,45,education,In top 5,,
1758,258bb775-3c35-4eec-90f3-8b75a52e466a,dislike,11/3/2020,10,education,In top 5,,
1759,258bb775-3c35-4eec-90f3-8b75a52e466a,hate,8/7/2020,5,education,In top 5,,
1760,258bb775-3c35-4eec-90f3-8b75a52e466a,like,10/1/2020,50,education,In top 5,,
1761,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,6/8/2021,20,education,In top 5,,
1762,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,3/26/2021,20,education,In top 5,,
1763,258bb775-3c35-4eec-90f3-8b75a52e466a,like,10/25/2020,50,education,In top 5,,
1764,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,7/11/2020,72,education,In top 5,,
1765,258bb775-3c35-4eec-90f3-8b75a52e466a,love,5/10/2021,65,education,In top 5,,
1766,258bb775-3c35-4eec-90f3-8b75a52e466a,love,10/18/2020,65,education,In top 5,,
1767,258bb775-3c35-4eec-90f3-8b75a52e466a,worried,1/2/2021,12,education,In top 5,,
1768,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,6/12/2021,45,education,In top 5,,
1769,258bb775-3c35-4eec-90f3-8b75a52e466a,want,6/12/2021,70,education,In top 5,,
1770,258bb775-3c35-4eec-90f3-8b75a52e466a,peeking,4/4/2021,35,education,In top 5,,
1771,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,6/22/2020,75,education,In top 5,,
1772,258bb775-3c35-4eec-90f3-8b75a52e466a,cherish,1/29/2021,70,education,In top 5,,
1773,258bb775-3c35-4eec-90f3-8b75a52e466a,scared,7/12/2020,15,education,In top 5,,
1774,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,9/18/2020,72,education,In top 5,,
1775,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,1/5/2021,20,education,In top 5,,
1776,258bb775-3c35-4eec-90f3-8b75a52e466a,hate,1/26/2021,5,education,In top 5,,
1777,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,8/11/2020,20,education,In top 5,,
1778,258bb775-3c35-4eec-90f3-8b75a52e466a,interested,11/5/2020,30,education,In top 5,,
1779,258bb775-3c35-4eec-90f3-8b75a52e466a,hate,10/12/2020,5,education,In top 5,,
1780,258bb775-3c35-4eec-90f3-8b75a52e466a,interested,1/13/2021,30,education,In top 5,,
1782,8d32243c-2dd1-4128-bde1-d643207e582c,hate,6/7/2021,5,studying,Not in top 5,,
1783,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,8/24/2020,10,studying,Not in top 5,,
1784,8d32243c-2dd1-4128-bde1-d643207e582c,super love,9/12/2020,75,studying,Not in top 5,,
1785,8d32243c-2dd1-4128-bde1-d643207e582c,scared,9/25/2020,15,studying,Not in top 5,,
1786,8d32243c-2dd1-4128-bde1-d643207e582c,love,2/8/2021,65,studying,Not in top 5,,
1787,8d32243c-2dd1-4128-bde1-d643207e582c,like,11/16/2020,50,studying,Not in top 5,,
1788,8d32243c-2dd1-4128-bde1-d643207e582c,interested,12/9/2020,30,studying,Not in top 5,,
1789,8d32243c-2dd1-4128-bde1-d643207e582c,super love,9/9/2020,75,studying,Not in top 5,,
1790,8d32243c-2dd1-4128-bde1-d643207e582c,disgust,12/3/2020,0,studying,Not in top 5,,
1791,8d32243c-2dd1-4128-bde1-d643207e582c,want,9/13/2020,70,studying,Not in top 5,,
1792,8d32243c-2dd1-4128-bde1-d643207e582c,heart,9/14/2020,60,studying,Not in top 5,,
1793,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,10/17/2020,10,studying,Not in top 5,,
1794,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,8/11/2020,10,studying,Not in top 5,,
1795,8d32243c-2dd1-4128-bde1-d643207e582c,heart,9/13/2020,60,studying,Not in top 5,,
1796,8d32243c-2dd1-4128-bde1-d643207e582c,interested,8/23/2020,30,studying,Not in top 5,,
1797,8d32243c-2dd1-4128-bde1-d643207e582c,disgust,4/13/2021,0,studying,Not in top 5,,
1798,8d32243c-2dd1-4128-bde1-d643207e582c,scared,6/23/2020,15,studying,Not in top 5,,
1799,8d32243c-2dd1-4128-bde1-d643207e582c,cherish,7/5/2020,70,studying,Not in top 5,,
1800,8d32243c-2dd1-4128-bde1-d643207e582c,heart,7/31/2020,60,studying,Not in top 5,,
1801,8d32243c-2dd1-4128-bde1-d643207e582c,super love,3/16/2021,75,studying,Not in top 5,,
1802,8d32243c-2dd1-4128-bde1-d643207e582c,worried,12/1/2020,12,studying,Not in top 5,,
1803,8d32243c-2dd1-4128-bde1-d643207e582c,hate,4/30/2021,5,studying,Not in top 5,,
1804,8d32243c-2dd1-4128-bde1-d643207e582c,peeking,9/24/2020,35,studying,Not in top 5,,
1805,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,7/19/2020,10,studying,Not in top 5,,
1806,8d32243c-2dd1-4128-bde1-d643207e582c,want,1/12/2021,70,studying,Not in top 5,,
1807,8d32243c-2dd1-4128-bde1-d643207e582c,heart,9/28/2020,60,studying,Not in top 5,,
1808,8d32243c-2dd1-4128-bde1-d643207e582c,heart,1/25/2021,60,studying,Not in top 5,,
1809,8d32243c-2dd1-4128-bde1-d643207e582c,interested,11/6/2020,30,studying,Not in top 5,,
1810,8d32243c-2dd1-4128-bde1-d643207e582c,worried,8/29/2020,12,studying,Not in top 5,,
1811,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,2/21/2021,10,studying,Not in top 5,,
1812,8d32243c-2dd1-4128-bde1-d643207e582c,worried,1/6/2021,12,studying,Not in top 5,,
1813,8d32243c-2dd1-4128-bde1-d643207e582c,scared,2/9/2021,15,studying,Not in top 5,,
1814,8d32243c-2dd1-4128-bde1-d643207e582c,want,4/29/2021,70,studying,Not in top 5,,
1815,8d32243c-2dd1-4128-bde1-d643207e582c,interested,1/3/2021,30,studying,Not in top 5,,
1816,8d32243c-2dd1-4128-bde1-d643207e582c,scared,5/13/2021,15,studying,Not in top 5,,
1817,8d32243c-2dd1-4128-bde1-d643207e582c,like,4/11/2021,50,studying,Not in top 5,,
1818,8d32243c-2dd1-4128-bde1-d643207e582c,interested,3/16/2021,30,studying,Not in top 5,,
1819,8d32243c-2dd1-4128-bde1-d643207e582c,peeking,2/1/2021,35,studying,Not in top 5,,
1820,8d32243c-2dd1-4128-bde1-d643207e582c,peeking,11/17/2020,35,studying,Not in top 5,,
1821,8d32243c-2dd1-4128-bde1-d643207e582c,adore,2/28/2021,72,studying,Not in top 5,,
1822,8d32243c-2dd1-4128-bde1-d643207e582c,indifferent,12/24/2020,20,studying,Not in top 5,,
1823,8d32243c-2dd1-4128-bde1-d643207e582c,hate,12/3/2020,5,studying,Not in top 5,,
1824,8d32243c-2dd1-4128-bde1-d643207e582c,scared,5/28/2021,15,studying,Not in top 5,,
1825,8d32243c-2dd1-4128-bde1-d643207e582c,scared,1/9/2021,15,studying,Not in top 5,,
1826,8d32243c-2dd1-4128-bde1-d643207e582c,indifferent,9/26/2020,20,studying,Not in top 5,,
1827,8d32243c-2dd1-4128-bde1-d643207e582c,disgust,6/24/2020,0,studying,Not in top 5,,
1829,e2c433d2-096e-484e-8c69-28f0bb69f3b7,disgust,1/24/2021,0,science,In top 5,,
1830,e2c433d2-096e-484e-8c69-28f0bb69f3b7,intrigued,9/18/2020,45,science,In top 5,,
1831,e2c433d2-096e-484e-8c69-28f0bb69f3b7,worried,11/26/2020,12,science,In top 5,,
1832,e2c433d2-096e-484e-8c69-28f0bb69f3b7,cherish,2/7/2021,70,science,In top 5,,
1833,e2c433d2-096e-484e-8c69-28f0bb69f3b7,heart,11/6/2020,60,science,In top 5,,
1834,e2c433d2-096e-484e-8c69-28f0bb69f3b7,indifferent,8/13/2020,20,science,In top 5,,
1835,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,1/3/2021,50,science,In top 5,,
1836,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,12/18/2020,50,science,In top 5,,
1837,e2c433d2-096e-484e-8c69-28f0bb69f3b7,interested,2/26/2021,30,science,In top 5,,
1838,e2c433d2-096e-484e-8c69-28f0bb69f3b7,worried,2/26/2021,12,science,In top 5,,
1839,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,8/11/2020,5,science,In top 5,,
1840,e2c433d2-096e-484e-8c69-28f0bb69f3b7,adore,8/6/2020,72,science,In top 5,,
1841,e2c433d2-096e-484e-8c69-28f0bb69f3b7,adore,11/18/2020,72,science,In top 5,,
1842,e2c433d2-096e-484e-8c69-28f0bb69f3b7,scared,5/22/2021,15,science,In top 5,,
1843,e2c433d2-096e-484e-8c69-28f0bb69f3b7,disgust,11/25/2020,0,science,In top 5,,
1844,e2c433d2-096e-484e-8c69-28f0bb69f3b7,adore,2/9/2021,72,science,In top 5,,
1845,e2c433d2-096e-484e-8c69-28f0bb69f3b7,adore,12/25/2020,72,science,In top 5,,
1846,e2c433d2-096e-484e-8c69-28f0bb69f3b7,heart,5/16/2021,60,science,In top 5,,
1847,e2c433d2-096e-484e-8c69-28f0bb69f3b7,scared,12/20/2020,15,science,In top 5,,
1848,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,3/5/2021,50,science,In top 5,,
1849,e2c433d2-096e-484e-8c69-28f0bb69f3b7,interested,7/30/2020,30,science,In top 5,,
1850,e2c433d2-096e-484e-8c69-28f0bb69f3b7,cherish,11/1/2020,70,science,In top 5,,
1851,e2c433d2-096e-484e-8c69-28f0bb69f3b7,indifferent,3/26/2021,20,science,In top 5,,
1852,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,1/9/2021,50,science,In top 5,,
1853,e2c433d2-096e-484e-8c69-28f0bb69f3b7,cherish,1/7/2021,70,science,In top 5,,
1854,e2c433d2-096e-484e-8c69-28f0bb69f3b7,disgust,1/26/2021,0,science,In top 5,,
1855,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,5/31/2021,5,science,In top 5,,
1856,e2c433d2-096e-484e-8c69-28f0bb69f3b7,super love,6/6/2021,75,science,In top 5,,
1857,e2c433d2-096e-484e-8c69-28f0bb69f3b7,scared,6/26/2020,15,science,In top 5,,
1858,e2c433d2-096e-484e-8c69-28f0bb69f3b7,want,10/3/2020,70,science,In top 5,,
1859,e2c433d2-096e-484e-8c69-28f0bb69f3b7,intrigued,5/27/2021,45,science,In top 5,,
1860,e2c433d2-096e-484e-8c69-28f0bb69f3b7,hate,9/28/2020,5,science,In top 5,,
1861,e2c433d2-096e-484e-8c69-28f0bb69f3b7,like,11/1/2020,50,science,In top 5,,
1862,e2c433d2-096e-484e-8c69-28f0bb69f3b7,heart,6/14/2021,60,science,In top 5,,
1863,e2c433d2-096e-484e-8c69-28f0bb69f3b7,dislike,7/26/2020,10,science,In top 5,,
